trip_scheduledArrival,trip_realtimeArrival,trip_arrivalDelay,trip_scheduledDeparture,trip_realtimeDeparture,trip_departureDelay,trip_realtime,trip_realtimeState,trip_serviceDay,trip_trip.gtfsId,trip_trip.route.shortName,stop_gtfsId,stop_name
46560,46722,162,46560,46724,164,True,UPDATED,1631912400,HSL:2111_20210917_La_2_1223,111,HSL:2222226,Innopoli
46800,46865,65,46800,46872,72,True,UPDATED,1631912400,HSL:2550_20210917_La_1_1202,550,HSL:2222226,Innopoli
45420,45373,-47,45420,45407,-13,True,UPDATED,1631912400,HSL:1097_20210917_La_2_1226,97,HSL:1453111,Rantakartanontie
46020,46036,16,46020,46042,22,True,UPDATED,1631912400,HSL:1095_20210917_La_2_1227,95,HSL:1453111,Rantakartanontie
46920,46920,0,46920,46920,0,False,SCHEDULED,1631912400,HSL:1095_20210917_La_2_1242,95,HSL:1453111,Rantakartanontie
47220,47220,0,47220,47220,0,False,SCHEDULED,1631912400,HSL:1097_20210917_La_2_1256,97,HSL:1453111,Rantakartanontie
47820,47820,0,47820,47820,0,False,SCHEDULED,1631912400,HSL:1095_20210917_La_2_1257,95,HSL:1453111,Rantakartanontie
45360,45377,17,45360,45417,57,True,UPDATED,1631912400,HSL:1092_20210917_La_2_1220,92,HSL:1453112,Itäkeskus (M)
45840,45825,-15,45840,45825,-15,True,UPDATED,1631912400,HSL:1082_20210917_La_1_1230,82,HSL:1453112,Itäkeskus (M)
46140,46140,0,46140,46140,0,False,SCHEDULED,1631912400,HSL:1098_20210917_La_2_1239,98,HSL:1453112,Itäkeskus (M)
46260,46260,0,46260,46260,0,True,UPDATED,1631912400,HSL:1092_20210917_La_2_1235,92,HSL:1453112,Itäkeskus (M)
46740,46740,0,46740,46740,0,False,SCHEDULED,1631912400,HSL:1082_20210917_La_1_1245,82,HSL:1453112,Itäkeskus (M)
45180,45328,148,45180,45403,223,True,UPDATED,1631912400,HSL:1500_20210917_La_2_1151,500,HSL:1453114,Itäkeskus (M)
45420,45469,49,45420,45525,105,True,UPDATED,1631912400,HSL:1080_20210917_La_1_1223,80,HSL:1453114,Itäkeskus (M)
45480,45515,35,45480,45624,144,True,UPDATED,1631912400,HSL:1095_20210917_La_2_1212,95,HSL:1453114,Itäkeskus (M)
45720,45632,-88,45720,45653,-67,True,UPDATED,1631912400,HSL:1097_20210917_La_2_1226,97,HSL:1453114,Itäkeskus (M)
45600,45767,167,45600,45767,167,True,UPDATED,1631912400,HSL:1831_20210917_La_2_1218,831,HSL:1453114,Itäkeskus (M)
83820,83820,0,83820,83820,0,False,SCHEDULED,1631912400,HSL:1094N_20210917_La_2_2306,94N,HSL:1453116,Itäkeskus (M)
85620,85620,0,85620,85620,0,False,SCHEDULED,1631912400,HSL:1094N_20210917_La_2_2336,94N,HSL:1453116,Itäkeskus (M)
87420,87420,0,87420,87420,0,False,SCHEDULED,1631912400,HSL:1094N_20210917_La_2_2406,94N,HSL:1453116,Itäkeskus (M)
89220,89220,0,89220,89220,0,False,SCHEDULED,1631912400,HSL:1094N_20210917_La_2_2436,94N,HSL:1453116,Itäkeskus (M)
90720,90720,0,90720,90720,0,False,SCHEDULED,1631912400,HSL:9841N_20210917_La_2_2425,841N,HSL:1453116,Itäkeskus (M)
45360,45360,0,45360,45360,0,True,UPDATED,1631912400,HSL:1097_20210917_La_1_1234,97,HSL:1453117,Puotinharju
45660,45660,0,45660,45660,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:1453117,Puotinharju
45660,45660,0,45660,45660,0,True,UPDATED,1631912400,HSL:1095_20210917_La_1_1240,95,HSL:1453117,Puotinharju
46260,46260,0,46260,46260,0,False,SCHEDULED,1631912400,HSL:1831_20210917_La_1_1250,831,HSL:1453117,Puotinharju
46560,46560,0,46560,46560,0,False,SCHEDULED,1631912400,HSL:1095_20210917_La_1_1255,95,HSL:1453117,Puotinharju
45420,45486,66,45420,45515,95,True,UPDATED,1631912400,HSL:1095_20210917_La_2_1212,95,HSL:1453118,Puotinharju
45660,45594,-66,45660,45599,-61,True,UPDATED,1631912400,HSL:1097_20210917_La_2_1226,97,HSL:1453118,Puotinharju
45540,45707,167,45540,45707,167,True,UPDATED,1631912400,HSL:1831_20210917_La_2_1218,831,HSL:1453118,Puotinharju
45720,45701,-19,45720,45708,-12,True,UPDATED,1631912400,HSL:1554_20210917_La_2_1210,554,HSL:1453118,Puotinharju
45900,45901,1,45900,45901,1,True,UPDATED,1631912400,HSL:9841_20210917_La_2_1205,841,HSL:1453118,Puotinharju
45480,45480,0,45480,45480,0,True,UPDATED,1631912400,HSL:1097_20210917_La_1_1234,97,HSL:1453119,Vanhanlinnantie
45780,45780,0,45780,45780,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:1453119,Vanhanlinnantie
45780,45780,0,45780,45780,0,True,UPDATED,1631912400,HSL:1095_20210917_La_1_1240,95,HSL:1453119,Vanhanlinnantie
46380,46380,0,46380,46380,0,False,SCHEDULED,1631912400,HSL:1831_20210917_La_1_1250,831,HSL:1453119,Vanhanlinnantie
46680,46680,0,46680,46680,0,False,SCHEDULED,1631912400,HSL:1095_20210917_La_1_1255,95,HSL:1453119,Vanhanlinnantie
45660,45610,-50,45660,45616,-44,True,UPDATED,1631912400,HSL:1554_20210917_La_2_1210,554,HSL:1453110,Arhotie
45960,46009,49,45960,46013,53,True,UPDATED,1631912400,HSL:1094_20210917_La_2_1233,94,HSL:1453110,Arhotie
46320,46413,93,46320,46418,98,True,UPDATED,1631912400,HSL:4561_20210917_La_2_1205,561,HSL:1453110,Arhotie
46860,46854,-6,46860,46857,-3,True,UPDATED,1631912400,HSL:1554_20210917_La_2_1230,554,HSL:1453110,Arhotie
46860,46860,0,46860,46860,0,False,SCHEDULED,1631912400,HSL:1094_20210917_La_2_1248,94,HSL:1453110,Arhotie
45960,45998,38,45960,45999,39,True,UPDATED,1631912400,HSL:1065_20210917_La_1_1220,65,HSL:1285164,Aidasmäki
47160,47160,0,47160,47160,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1240,65,HSL:1285164,Aidasmäki
48420,48420,0,48420,48420,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1300,65,HSL:1285164,Aidasmäki
49680,49680,0,49680,49680,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1320,65,HSL:1285164,Aidasmäki
50880,50880,0,50880,50880,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1340,65,HSL:1285164,Aidasmäki
45420,45420,0,45420,45420,0,True,UPDATED,1631912400,HSL:1065_20210917_La_2_1235,65,HSL:1285163,Veräjänkorva
46620,46620,0,46620,46620,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1255,65,HSL:1285163,Veräjänkorva
47820,47820,0,47820,47820,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1315,65,HSL:1285163,Veräjänkorva
49020,49020,0,49020,49020,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1335,65,HSL:1285163,Veräjänkorva
50220,50220,0,50220,50220,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1355,65,HSL:1285163,Veräjänkorva
46080,46087,7,46080,46087,7,True,UPDATED,1631912400,HSL:1065_20210917_La_1_1220,65,HSL:1285166,Myllypellontie
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1255,65,HSL:1285166,Myllypellontie
47280,47280,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1240,65,HSL:1285166,Myllypellontie
47700,47700,0,47700,47700,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1315,65,HSL:1285166,Myllypellontie
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1300,65,HSL:1285166,Myllypellontie
45360,45360,0,45360,45360,0,True,UPDATED,1631912400,HSL:1065_20210917_La_2_1235,65,HSL:1285165,Aidasmäki
46560,46560,0,46560,46560,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1255,65,HSL:1285165,Aidasmäki
47760,47760,0,47760,47760,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1315,65,HSL:1285165,Aidasmäki
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1335,65,HSL:1285165,Aidasmäki
50160,50160,0,50160,50160,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1355,65,HSL:1285165,Aidasmäki
45780,45780,0,45780,45780,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_1_1243,561,HSL:1453104,Itäkeskus (M)
46380,46380,0,46380,46380,0,False,SCHEDULED,1631912400,HSL:1554_20210917_La_1_1253,554,HSL:1453104,Itäkeskus (M)
46980,46980,0,46980,46980,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_1_1303,561,HSL:1453104,Itäkeskus (M)
47580,47580,0,47580,47580,0,False,SCHEDULED,1631912400,HSL:1554_20210917_La_1_1313,554,HSL:1453104,Itäkeskus (M)
48180,48180,0,48180,48180,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_1_1323,561,HSL:1453104,Itäkeskus (M)
45540,45540,0,45540,45540,0,True,UPDATED,1631912400,HSL:1097_20210917_La_1_1234,97,HSL:1453107,Puotila (M)
45840,45840,0,45840,45840,0,True,UPDATED,1631912400,HSL:1095_20210917_La_1_1240,95,HSL:1453107,Puotila (M)
46740,46740,0,46740,46740,0,False,SCHEDULED,1631912400,HSL:1095_20210917_La_1_1255,95,HSL:1453107,Puotila (M)
47340,47340,0,47340,47340,0,False,SCHEDULED,1631912400,HSL:1097_20210917_La_1_1304,97,HSL:1453107,Puotila (M)
47640,47640,0,47640,47640,0,False,SCHEDULED,1631912400,HSL:1095_20210917_La_1_1310,95,HSL:1453107,Puotila (M)
45300,45420,120,45300,45425,125,True,UPDATED,1631912400,HSL:1554_20210917_La_1_1233,554,HSL:1453109,Arhotie
45900,45900,0,45900,45900,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_1_1243,561,HSL:1453109,Arhotie
45900,45900,0,45900,45900,0,False,SCHEDULED,1631912400,HSL:1094_20210917_La_1_1242,94,HSL:1453109,Arhotie
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:1554_20210917_La_1_1253,554,HSL:1453109,Arhotie
46800,46800,0,46800,46800,0,False,SCHEDULED,1631912400,HSL:1094_20210917_La_1_1257,94,HSL:1453109,Arhotie
45900,45926,26,45900,45935,35,True,UPDATED,1631912400,HSL:1065_20210917_La_1_1220,65,HSL:1285160,Kirkkoherrantie
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1240,65,HSL:1285160,Kirkkoherrantie
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1300,65,HSL:1285160,Kirkkoherrantie
49560,49560,0,49560,49560,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1320,65,HSL:1285160,Kirkkoherrantie
50760,50760,0,50760,50760,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1340,65,HSL:1285160,Kirkkoherrantie
45900,45952,52,45900,45955,55,True,UPDATED,1631912400,HSL:1065_20210917_La_1_1220,65,HSL:1285162,Veräjänkorva
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1240,65,HSL:1285162,Veräjänkorva
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1300,65,HSL:1285162,Veräjänkorva
49620,49620,0,49620,49620,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1320,65,HSL:1285162,Veräjänkorva
50820,50820,0,50820,50820,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1340,65,HSL:1285162,Veräjänkorva
45480,45480,0,45480,45480,0,True,UPDATED,1631912400,HSL:1065_20210917_La_2_1235,65,HSL:1285161,Kirkkoherrantie
46680,46680,0,46680,46680,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1255,65,HSL:1285161,Kirkkoherrantie
47880,47880,0,47880,47880,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1315,65,HSL:1285161,Kirkkoherrantie
49080,49080,0,49080,49080,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1335,65,HSL:1285161,Kirkkoherrantie
50280,50280,0,50280,50280,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1355,65,HSL:1285161,Kirkkoherrantie
45300,45442,142,45300,45442,142,True,UPDATED,1631912400,HSL:1008_20210917_La_1_1221,8,HSL:1140436,Ooppera
45420,45590,170,45420,45626,206,True,UPDATED,1631912400,HSL:1004_20210917_La_1_1221,4,HSL:1140436,Ooppera
45720,45690,-30,45720,45716,-4,True,UPDATED,1631912400,HSL:1002_20210917_La_1_1223,2,HSL:1140436,Ooppera
45720,45757,37,45720,45791,71,True,UPDATED,1631912400,HSL:1010_20210917_La_1_1230,10,HSL:1140436,Ooppera
46020,45965,-55,46020,45992,-28,True,UPDATED,1631912400,HSL:1004_20210917_La_1_1231,4,HSL:1140436,Ooppera
45420,45413,-7,45420,45454,34,True,UPDATED,1631912400,HSL:1004_20210917_La_2_1225,4,HSL:1140439,Töölön halli
45600,45572,-28,45600,45608,8,True,UPDATED,1631912400,HSL:1002_20210917_La_2_1229,2,HSL:1140439,Töölön halli
45720,45751,31,45720,45751,31,True,UPDATED,1631912400,HSL:1010_20210917_La_2_1230,10,HSL:1140439,Töölön halli
46020,46020,0,46020,46020,0,True,UPDATED,1631912400,HSL:1004_20210917_La_2_1235,4,HSL:1140439,Töölön halli
46320,46320,0,46320,46320,0,True,UPDATED,1631912400,HSL:1010_20210917_La_2_1240,10,HSL:1140439,Töölön halli
45240,45264,24,45240,45320,80,True,UPDATED,1631912400,HSL:1010_20210917_La_2_1220,10,HSL:1140437,Ooppera
45540,45523,-17,45540,45580,40,True,UPDATED,1631912400,HSL:1004_20210917_La_2_1225,4,HSL:1140437,Ooppera
45720,45684,-36,45720,45729,9,True,UPDATED,1631912400,HSL:1002_20210917_La_2_1229,2,HSL:1140437,Ooppera
45840,45871,31,45840,45871,31,True,UPDATED,1631912400,HSL:1010_20210917_La_2_1230,10,HSL:1140437,Ooppera
46020,46020,0,46020,46020,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_2_1247,8,HSL:1140437,Ooppera
46080,46044,-36,46080,46051,-29,True,UPDATED,1631912400,HSL:1065_20210917_La_1_1220,65,HSL:1285184,Kestikuja
47280,47280,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1240,65,HSL:1285184,Kestikuja
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1300,65,HSL:1285184,Kestikuja
49740,49740,0,49740,49740,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1320,65,HSL:1285184,Kestikuja
50940,50940,0,50940,50940,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_1_1340,65,HSL:1285184,Kestikuja
45240,45314,74,45240,45339,99,True,UPDATED,1631912400,HSL:1010_20210917_La_1_1220,10,HSL:1140438,Töölön halli
45540,45699,159,45540,45727,187,True,UPDATED,1631912400,HSL:1004_20210917_La_1_1221,4,HSL:1140438,Töölön halli
45840,45794,-46,45840,45820,-20,True,UPDATED,1631912400,HSL:1002_20210917_La_1_1223,2,HSL:1140438,Töölön halli
45840,45864,24,45840,45891,51,True,UPDATED,1631912400,HSL:1010_20210917_La_1_1230,10,HSL:1140438,Töölön halli
46140,46072,-68,46140,46094,-46,True,UPDATED,1631912400,HSL:1004_20210917_La_1_1231,4,HSL:1140438,Töölön halli
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1255,65,HSL:1285183,Kestikuja
47700,47700,0,47700,47700,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1315,65,HSL:1285183,Kestikuja
48900,48900,0,48900,48900,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1335,65,HSL:1285183,Kestikuja
50100,50100,0,50100,50100,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1355,65,HSL:1285183,Kestikuja
51300,51300,0,51300,51300,0,False,SCHEDULED,1631912400,HSL:1065_20210917_La_2_1415,65,HSL:1285183,Kestikuja
46320,46320,0,46320,46320,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1242,553K,HSL:1465136,Atomitie
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1302,553K,HSL:1465136,Atomitie
48720,48720,0,48720,48720,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1322,553K,HSL:1465136,Atomitie
49920,49920,0,49920,49920,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1342,553K,HSL:1465136,Atomitie
51120,51120,0,51120,51120,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1402,553K,HSL:1465136,Atomitie
46320,46320,0,46320,46320,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1242,553K,HSL:1465134,Meijeritie
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1302,553K,HSL:1465134,Meijeritie
48720,48720,0,48720,48720,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1322,553K,HSL:1465134,Meijeritie
49920,49920,0,49920,49920,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1342,553K,HSL:1465134,Meijeritie
51120,51120,0,51120,51120,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1402,553K,HSL:1465134,Meijeritie
45780,45775,-5,45780,45795,15,True,UPDATED,1631912400,HSL:2553K_20210917_La_1_1150,553K,HSL:1465133,Meijeritie
46980,47153,173,46980,47153,173,True,UPDATED,1631912400,HSL:2553K_20210917_La_1_1209,553K,HSL:1465133,Meijeritie
48180,48200,20,48180,48203,23,True,UPDATED,1631912400,HSL:2553K_20210917_La_1_1229,553K,HSL:1465133,Meijeritie
48780,48780,0,48780,48780,0,False,SCHEDULED,1631912400,HSL:1036_20210917_La_2_1300,36,HSL:1465133,Meijeritie
49380,49380,0,49380,49380,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_1_1249,553K,HSL:1465133,Meijeritie
45720,45744,24,45720,45750,30,True,UPDATED,1631912400,HSL:2553K_20210917_La_1_1150,553K,HSL:1465131,Marttila
46920,47110,190,46920,47110,190,True,UPDATED,1631912400,HSL:2553K_20210917_La_1_1209,553K,HSL:1465131,Marttila
48120,48161,41,48120,48168,48,True,UPDATED,1631912400,HSL:2553K_20210917_La_1_1229,553K,HSL:1465131,Marttila
48720,48720,0,48720,48720,0,False,SCHEDULED,1631912400,HSL:1036_20210917_La_2_1300,36,HSL:1465131,Marttila
49320,49320,0,49320,49320,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_1_1249,553K,HSL:1465131,Marttila
45960,45910,-50,45960,45937,-23,True,UPDATED,1631912400,HSL:1002_20210917_La_1_1223,2,HSL:1140440,Kansaneläkelaitos
46680,46680,0,46680,46680,0,True,UPDATED,1631912400,HSL:1002_20210917_La_1_1235,2,HSL:1140440,Kansaneläkelaitos
47400,47400,0,47400,47400,0,False,SCHEDULED,1631912400,HSL:1002_20210917_La_1_1247,2,HSL:1140440,Kansaneläkelaitos
48120,48120,0,48120,48120,0,False,SCHEDULED,1631912400,HSL:1002_20210917_La_1_1259,2,HSL:1140440,Kansaneläkelaitos
48840,48840,0,48840,48840,0,False,SCHEDULED,1631912400,HSL:1002_20210917_La_1_1311,2,HSL:1140440,Kansaneläkelaitos
45360,45346,-14,45360,45375,15,True,UPDATED,1631912400,HSL:1004_20210917_La_2_1225,4,HSL:1140441,Kansaneläkelaitos
45540,45506,-34,45540,45528,-12,True,UPDATED,1631912400,HSL:1002_20210917_La_2_1229,2,HSL:1140441,Kansaneläkelaitos
45660,45691,31,45660,45691,31,True,UPDATED,1631912400,HSL:1010_20210917_La_2_1230,10,HSL:1140441,Kansaneläkelaitos
45960,45960,0,45960,45960,0,True,UPDATED,1631912400,HSL:1004_20210917_La_2_1235,4,HSL:1140441,Kansaneläkelaitos
46260,46260,0,46260,46260,0,True,UPDATED,1631912400,HSL:1010_20210917_La_2_1240,10,HSL:1140441,Kansaneläkelaitos
45300,45390,90,45300,45414,114,True,UPDATED,1631912400,HSL:1010_20210917_La_1_1220,10,HSL:1140446,Kansaneläkelaitos
45600,45781,181,45600,45810,210,True,UPDATED,1631912400,HSL:1004_20210917_La_1_1221,4,HSL:1140446,Kansaneläkelaitos
45900,45925,25,45900,45950,50,True,UPDATED,1631912400,HSL:1010_20210917_La_1_1230,10,HSL:1140446,Kansaneläkelaitos
46200,46141,-59,46200,46162,-38,True,UPDATED,1631912400,HSL:1004_20210917_La_1_1231,4,HSL:1140446,Kansaneläkelaitos
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:1010_20210917_La_1_1240,10,HSL:1140446,Kansaneläkelaitos
45600,45539,-61,45600,45565,-35,True,UPDATED,1631912400,HSL:1002_20210917_La_1_1223,2,HSL:1140447,Töölöntori
45900,45930,30,45900,45958,58,True,UPDATED,1631912400,HSL:1008_20210917_La_1_1233,8,HSL:1140447,Töölöntori
46320,46320,0,46320,46320,0,True,UPDATED,1631912400,HSL:1002_20210917_La_1_1235,2,HSL:1140447,Töölöntori
46620,46620,0,46620,46620,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_1_1245,8,HSL:1140447,Töölöntori
47040,47040,0,47040,47040,0,False,SCHEDULED,1631912400,HSL:1002_20210917_La_1_1247,2,HSL:1140447,Töölöntori
45360,45360,0,45360,45360,0,True,UPDATED,1631912400,HSL:1008_20210917_La_2_1235,8,HSL:1140449,Töölöntori
45780,45790,10,45780,45831,51,True,UPDATED,1631912400,HSL:1002_20210917_La_2_1229,2,HSL:1140449,Töölöntori
46080,46080,0,46080,46080,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_2_1247,8,HSL:1140449,Töölöntori
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:1002_20210917_La_2_1241,2,HSL:1140449,Töölöntori
46800,46800,0,46800,46800,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_2_1259,8,HSL:1140449,Töölöntori
45300,45345,45,45300,45360,60,True,UPDATED,1631912400,HSL:1001_20210917_La_2_1157,1,HSL:1050401,Eiran sairaala
46020,46263,243,46020,46263,243,True,UPDATED,1631912400,HSL:1001_20210917_La_2_1209,1,HSL:1050401,Eiran sairaala
46740,46974,234,46740,47034,294,True,UPDATED,1631912400,HSL:1001_20210917_La_2_1221,1,HSL:1050401,Eiran sairaala
47460,47542,82,47460,47542,82,True,UPDATED,1631912400,HSL:1001_20210917_La_2_1233,1,HSL:1050401,Eiran sairaala
48180,48180,0,48180,48180,0,False,SCHEDULED,1631912400,HSL:1001_20210917_La_2_1245,1,HSL:1050401,Eiran sairaala
45360,45527,167,45360,45527,167,True,UPDATED,1631912400,HSL:1831_20210917_La_2_1218,831,HSL:1453134,Puotila (M)
45780,45702,-78,45780,45702,-78,True,UPDATED,1631912400,HSL:9841_20210917_La_2_1205,841,HSL:1453134,Puotila (M)
46740,46744,4,46740,46744,4,True,UPDATED,1631912400,HSL:9842_20210917_La_2_1226,842,HSL:1453134,Puotila (M)
48240,48240,0,48240,48240,0,False,SCHEDULED,1631912400,HSL:9844_20210917_La_2_1255,844,HSL:1453134,Puotila (M)
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:1831K_20210917_La_2_1310,831K,HSL:1453134,Puotila (M)
45180,45277,97,45180,45322,142,True,UPDATED,1631912400,HSL:1095_20210917_La_2_1212,95,HSL:1453138,Puotila (M)
45480,45446,-34,45480,45454,-26,True,UPDATED,1631912400,HSL:1097_20210917_La_2_1226,97,HSL:1453138,Puotila (M)
46080,46082,2,46080,46090,10,True,UPDATED,1631912400,HSL:1095_20210917_La_2_1227,95,HSL:1453138,Puotila (M)
46980,46980,0,46980,46980,0,False,SCHEDULED,1631912400,HSL:1095_20210917_La_2_1242,95,HSL:1453138,Puotila (M)
47280,47280,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:1097_20210917_La_2_1256,97,HSL:1453138,Puotila (M)
45480,45798,318,45480,45798,318,True,UPDATED,1631912400,HSL:4711_20210917_La_1_1215,711,HSL:4660294,Kanerva
47280,47280,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1245,711,HSL:4660294,Kanerva
49080,49080,0,49080,49080,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1315,711,HSL:4660294,Kanerva
50880,50880,0,50880,50880,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1345,711,HSL:4660294,Kanerva
52680,52680,0,52680,52680,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1415,711,HSL:4660294,Kanerva
45480,45798,318,45480,45798,318,True,UPDATED,1631912400,HSL:4711_20210917_La_1_1215,711,HSL:4660296,Sammaltie
47280,47280,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1245,711,HSL:4660296,Sammaltie
49080,49080,0,49080,49080,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1315,711,HSL:4660296,Sammaltie
50880,50880,0,50880,50880,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1345,711,HSL:4660296,Sammaltie
52680,52680,0,52680,52680,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1415,711,HSL:4660296,Sammaltie
45660,45978,318,45660,45978,318,True,UPDATED,1631912400,HSL:4711_20210917_La_1_1215,711,HSL:4660298,Kunnaantie
45900,46036,136,45900,46036,136,True,UPDATED,1631912400,HSL:4717_20210917_La_1_1155,717,HSL:4660298,Kunnaantie
47100,47153,53,47100,47153,53,True,UPDATED,1631912400,HSL:4717_20210917_La_1_1215,717,HSL:4660298,Kunnaantie
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_1_1245,711,HSL:4660298,Kunnaantie
48300,48300,0,48300,48300,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_1_1235,717,HSL:4660298,Kunnaantie
45600,45745,145,45600,45745,145,True,UPDATED,1631912400,HSL:4711_20210917_La_2_1231,711,HSL:4660297,Kanerva
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_2_1301,711,HSL:4660297,Kanerva
49260,49260,0,49260,49260,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_2_1331,711,HSL:4660297,Kanerva
51060,51060,0,51060,51060,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_2_1401,711,HSL:4660297,Kanerva
52860,52860,0,52860,52860,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_2_1431,711,HSL:4660297,Kanerva
45420,45565,145,45420,45565,145,True,UPDATED,1631912400,HSL:4711_20210917_La_2_1231,711,HSL:4660299,Kunnaantie
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1250,717,HSL:4660299,Kunnaantie
47220,47220,0,47220,47220,0,False,SCHEDULED,1631912400,HSL:4711_20210917_La_2_1301,711,HSL:4660299,Kunnaantie
